gene_id,KO_bTMR1,KO_bTMR2,KO_3D1,KO_3D2,KO_3D3,KO_bTMR,KO_3D,log2FoldChange,pvalue,padj,gene_name,gene_chr,gene_start,gene_end,gene_strand,gene_length,gene_biotype,gene_description,tf_family,KO_bTMR1_count,KO_bTMR2_count,KO_3D1_count,KO_3D2_count,KO_3D3_count,KO_bTMR1_fpkm,KO_bTMR2_fpkm,KO_3D1_fpkm,KO_3D2_fpkm,KO_3D3_fpkm
ENSMUSG00000085139,54.90089042,62.44990815,1.783262343,0,0,58.67539928,0.594420781,6.480695116,2.41E-07,2.88E-06,A730046J19Rik,X,144153695,144166274,+,4707,protein_coding,RIKEN cDNA A730046J19 gene [Source:MGI Symbol;Acc:MGI:2442684],-,56,65,2,0,0,0.664369855,0.744772471,0.021024784,0,0
ENSMUSG00000024736,3159.742318,3852.678949,1387.378103,1260.550122,1662.646464,3506.210634,1436.85823,1.287211113,2.43E-07,2.90E-06,Tmem132a,19,10857822,10869940,-,4069,protein_coding,transmembrane protein 132A [Source:MGI Symbol;Acc:MGI:2147810],-,3223,4010,1556,1239,1470,44.23221679,53.15096329,18.92202626,17.19379397,22.55175482
ENSMUSG00000045534,58.82238259,24.01919544,0,0,0,41.42078902,0,7.802331092,2.44E-07,2.91E-06,Kcna5,6,126532551,126535412,-,2862,protein_coding,"potassium voltage-gated channel, shaker-related subfamily, member 5 [Source:MGI Symbol;Acc:MGI:96662]",-,60,25,0,0,0,1.17070564,0.471112727,0,0,0
ENSMUSG00000099764,2037.215184,2383.664956,5446.974826,4856.017539,7383.507565,2210.44007,5895.499977,-1.415197149,2.45E-07,2.92E-06,Rps10-ps2,16,20822145,20822640,-,496,processed_pseudogene,"ribosomal protein S10, pseudogene 2 [Source:MGI Symbol;Acc:MGI:3645627]",-,2078,2481,6109,4773,6528,233.9537208,269.7736606,609.4445345,543.372756,821.5786893
ENSMUSG00000030770,4435.207647,4869.1713,2294.167004,2173.151783,1928.443688,4652.189474,2131.920825,1.125593863,2.46E-07,2.93E-06,Parva,7,112427505,112591692,+,10157,protein_coding,"parvin, alpha [Source:MGI Symbol;Acc:MGI:1931144]",-,4524,5068,2573,2136,1705,24.87271729,26.91073818,12.53487686,11.87473421,10.47875358
ENSMUSG00000045655,37.25417564,37.46994489,0,0,0,37.36206027,0,7.653826131,2.48E-07,2.95E-06,Fam216b,14,78081021,78089007,-,2323,protein_coding,"family with sequence similarity 216, member B [Source:MGI Symbol;Acc:MGI:2145738]",-,38,39,0,0,0,0.913483015,0.905461219,0,0,0
ENSMUSG00000050359,7.842984345,39.39148053,514.4711859,253.3308961,117.6294097,23.61723244,295.1438306,-3.643180283,2.48E-07,2.95E-06,Sprr1a,3,92483952,92485895,-,806,protein_coding,small proline-rich protein 1A [Source:MGI Symbol;Acc:MGI:106660],-,8,41,577,249,104,0.554269569,2.743489309,35.42309545,17.44425422,8.054693033
ENSMUSG00000025900,38.23454868,36.50917707,0,0,0,37.37186288,0,7.654184097,2.48E-07,2.95E-06,Rp1,1,3999557,4409241,-,12311,protein_coding,retinitis pigmentosa 1 (human) [Source:MGI Symbol;Acc:MGI:1341105],-,39,38,0,0,0,0.176903883,0.166473351,0,0,0
ENSMUSG00000010609,497.0491329,455.4039456,146.2275121,140.4002557,199.0651549,476.2265392,161.8976409,1.55859369,2.49E-07,2.96E-06,Psen2,1,180227004,180263438,-,4332,protein_coding,presenilin 2 [Source:MGI Symbol;Acc:MGI:109284],-,507,474,164,138,176,6.535602063,5.901254586,1.873273278,1.798782858,2.536149884
ENSMUSG00000072692,613.713525,498.6384974,1433.742924,1271.741446,1897.905284,556.1760112,1534.463218,-1.463936775,2.54E-07,3.02E-06,Rpl37rt,5,115102923,115110268,-,752,transcribed_processed_pseudogene,"ribosomal protein L37, retrotransposed [Source:MGI Symbol;Acc:MGI:3651519]",-,626,519,1608,1250,1678,46.48604331,37.22236594,105.8068882,93.85994042,139.2915632
ENSMUSG00000023279,53.92051737,25.94073108,0,0,0,39.93062423,0,7.749502974,2.57E-07,3.05E-06,Bmp15,X,6314107,6320721,-,3060,protein_coding,bone morphogenetic protein 15 [Source:MGI Symbol;Acc:MGI:1316745],-,55,27,0,0,0,1.003707924,0.475879279,0,0,0
ENSMUSG00000031232,2370.542018,2362.528064,1094.031447,1055.036704,1183.080409,2366.535041,1110.716187,1.091438639,2.59E-07,3.07E-06,Magt1,X,105968084,106011906,-,4672,protein_coding,magnesium transporter 1 [Source:MGI Symbol;Acc:MGI:1914325],-,2418,2459,1227,1037,1046,28.90144469,28.38638912,12.99533462,12.53325928,13.97589235
ENSMUSG00000025610,31.37193738,44.19531962,0,0,0,37.7836285,0,7.670140683,2.61E-07,3.09E-06,Map3k7cl,16,87553330,87595336,+,1652,protein_coding,Map3k7 C-terminal like [Source:MGI Symbol;Acc:MGI:2446584],-,32,46,0,0,0,1.081697996,1.501765925,0,0,0
ENSMUSG00000029765,6494.971411,9482.778361,2619.612382,2993.170668,1634.370164,7988.874886,2415.717738,1.725399317,2.62E-07,3.11E-06,Plxna4,6,32144268,32588192,-,14103,protein_coding,plexin A4 [Source:MGI Symbol;Acc:MGI:2179061],-,6625,9870,2938,2942,1445,26.23254742,37.7450586,10.30827565,11.77929407,6.395979125
ENSMUSG00000018381,62.74387476,162.3697612,5.349787029,14.2435042,11.31052017,112.556818,10.30127046,3.461007696,2.63E-07,3.12E-06,Abi3,11,95830074,95842476,-,4153,protein_coding,"ABI gene family, member 3 [Source:MGI Symbol;Acc:MGI:1913860]",-,64,169,6,14,10,0.860565899,2.194720553,0.071488314,0.190350581,0.150310308
ENSMUSG00000003279,69.60648606,62.44990815,5.349787029,4.069572628,0,66.02819711,3.139786552,4.344788659,2.63E-07,3.12E-06,Dlgap1,17,69969073,70821413,+,17890,protein_coding,DLG associated protein 1 [Source:MGI Symbol;Acc:MGI:1346065],-,71,65,6,4,0,0.221622627,0.195955507,0.016595359,0.012625185,0
ENSMUSG00000035498,33.33268347,97.99831741,0.891631171,1.017393157,0,65.66550044,0.636341443,6.629364131,2.64E-07,3.13E-06,Cdcp1,9,123170824,123216038,-,6765,protein_coding,CUB domain containing protein 1 [Source:MGI Symbol;Acc:MGI:2442010],-,34,102,1,1,0,0.280657858,0.813180261,0.007314387,0.008346806,0
ENSMUSG00000078193,557.8322615,537.0692101,1497.048737,1274.793626,2232.696681,547.4507358,1668.179681,-1.607216315,2.68E-07,3.17E-06,Gm2000,1,156366040,156366484,+,445,protein_coding,predicted gene 2000 [Source:MGI Symbol;Acc:MGI:3780170],-,569,559,1679,1253,1974,71.40331011,67.74952491,186.6966061,158.9934239,276.9094862
ENSMUSG00000028370,148.0363295,116.2529059,23.18241046,18.31307683,5.655260083,132.1446177,15.71691579,3.054915036,2.69E-07,3.18E-06,Pappa,4,65124174,65357509,+,11027,protein_coding,pregnancy-associated plasma protein A [Source:MGI Symbol;Acc:MGI:97479],-,151,121,26,18,5,0.764690443,0.591810209,0.116670675,0.092172896,0.028305011
ENSMUSG00000039239,213.7213234,193.1143314,55.28113263,45.78269207,24.88314437,203.4178274,41.98232302,2.268663284,2.70E-07,3.18E-06,Tgfb2,1,186622792,186705989,-,5791,protein_coding,"transforming growth factor, beta 2 [Source:MGI Symbol;Acc:MGI:98726]",-,218,201,62,45,22,2.102175734,1.87196166,0.529765732,0.438780229,0.237148189
ENSMUSG00000049422,1544.087543,1382.54489,3703.835886,3865.076604,6805.539984,1463.316216,4791.484158,-1.711119347,2.71E-07,3.19E-06,Chchd10,10,75933130,75937747,+,1575,protein_coding,coiled-coil-helix-coiled-coil-helix domain containing 10 [Source:MGI Symbol;Acc:MGI:2143558],-,1575,1439,4154,3799,6017,55.84265905,49.2759145,130.5063586,136.1999152,238.4790043
ENSMUSG00000039911,2432.30552,1490.150885,664.2652227,597.2097832,753.2806431,1961.228203,671.5852163,1.546286646,2.71E-07,3.19E-06,Spsb1,4,149896283,149955043,-,4396,protein_coding,splA/ryanodine receptor domain and SOCS box containing 1 [Source:MGI Symbol;Acc:MGI:1921896],-,2481,1551,745,587,666,31.51629597,19.02867599,8.385796653,7.539950926,9.457301658
ENSMUSG00000036501,1331.346593,1199.038237,482.3724638,563.635809,378.9024256,1265.192415,474.9702328,1.412867045,2.71E-07,3.19E-06,Fam13b,18,34442352,34506823,-,3343,protein_coding,"family with sequence similarity 13, member B [Source:MGI Symbol;Acc:MGI:2447834]",-,1358,1248,541,554,335,22.68451421,20.13412061,8.007678466,9.357535641,6.255458207
ENSMUSG00000010476,443.1286155,60.52837252,16.94099226,19.33046998,3.39315605,251.828494,13.22153943,4.241542392,2.74E-07,3.23E-06,Ebf3,7,137193673,137314445,-,9227,protein_coding,early B cell factor 3 [Source:MGI Symbol;Acc:MGI:894289],COE,452,63,19,19,3,2.735545886,0.368242988,0.101891702,0.116273617,0.020296046
ENSMUSG00000040594,264.7007216,490.9523549,90.94637949,70.20012784,31.66945647,377.8265383,64.27198793,2.550097423,2.80E-07,3.30E-06,Ranbp17,11,33211795,33513746,-,8893,protein_coding,RAN binding protein 17 [Source:MGI Symbol;Acc:MGI:1929706],-,270,511,102,69,28,1.695436629,3.099039166,0.567541492,0.438115784,0.196544292
ENSMUSG00000032606,348.0324303,441.9531962,1021.809323,920.7408071,930.8558097,394.9928132,957.8019798,-1.277951224,2.80E-07,3.30E-06,Nicn1,9,108290429,108296498,+,2835,protein_coding,nicolin 1 [Source:MGI Symbol;Acc:MGI:1913507],-,355,460,1146,905,823,6.992643373,8.751031067,20.00217821,18.02534633,18.12163874
ENSMUSG00000104155,50.97939824,26.9014989,0,0,0,38.94044857,0,7.71329857,2.81E-07,3.31E-06,Gm38103,12,56609613,56610476,-,864,TEC,"predicted gene, 38103 [Source:MGI Symbol;Acc:MGI:5611331]",-,52,28,0,0,0,3.360900776,1.747828216,0,0,0
ENSMUSG00000102070,491.1668946,566.8530125,1275.924206,1276.828412,1887.725816,529.0099535,1480.159478,-1.48401395,2.83E-07,3.32E-06,Gm28661,1,24614885,24615565,-,681,unprocessed_pseudogene,predicted gene 28661 [Source:MGI Symbol;Acc:MGI:5579367],-,501,590,1431,1255,1669,41.08248485,46.72608094,103.9772339,104.0602142,152.9888997
ENSMUSG00000031591,2009.764738,2123.296877,4106.853176,4229.303354,4465.393362,2066.530808,4267.183297,-1.046018259,2.85E-07,3.35E-06,Asah1,8,41340197,41374773,-,3390,protein_coding,N-acylsphingosine amidohydrolase 1 [Source:MGI Symbol;Acc:MGI:1277124],-,2050,2210,4606,4157,3948,33.7691596,35.15985154,67.23106229,69.24181257,72.69895066
ENSMUSG00000030708,43.1364139,55.72453343,0.891631171,1.017393157,1.131052017,49.43047366,1.013358782,5.618933717,2.86E-07,3.36E-06,Dnajb13,7,100501716,100514960,-,2732,protein_coding,DnaJ heat shock protein family (Hsp40) member B13 [Source:MGI Symbol;Acc:MGI:1916637],-,44,58,1,1,1,0.899369326,1.144990164,0.018111943,0.020668426,0.022849148
ENSMUSG00000112030,52.94014433,89.35140705,8.024680543,4.069572628,2.262104033,71.14577569,4.785452402,3.862109924,2.86E-07,3.36E-06,Gm35189,12,77039597,77042201,-,789,lincRNA,"predicted gene, 35189 [Source:MGI Symbol;Acc:MGI:5594348]",-,54,93,9,4,2,3.821931038,6.357119899,0.564431502,0.28626687,0.158235414
ENSMUSG00000028137,143.1344643,776.3003967,23.18241046,45.78269207,63.33891293,459.7174305,44.10133849,3.386479698,2.87E-07,3.37E-06,Celf3,3,94478295,94492198,+,5473,protein_coding,"CUGBP, Elav-like family member 3 [Source:MGI Symbol;Acc:MGI:1926034]",-,146,808,26,45,56,1.489681751,7.962333608,0.235068068,0.46427486,0.638724059
ENSMUSG00000039607,584.3023337,630.2636884,126.6116263,129.2089309,32.80050848,607.2830111,96.20702192,2.654592231,2.89E-07,3.39E-06,Rbms3,9,116572746,117629913,-,10413,protein_coding,"RNA binding motif, single stranded interacting protein [Source:MGI Symbol;Acc:MGI:2444477]",-,596,656,142,127,29,3.196218649,3.397679643,0.674773804,0.688677595,0.173849252
ENSMUSG00000026303,19.60746086,68.21451506,0,0,0,43.91098796,0,7.88713957,2.98E-07,3.49E-06,Mlph,1,90915085,90951142,+,5357,protein_coding,melanophilin [Source:MGI Symbol;Acc:MGI:2176380],-,20,71,0,0,0,0.20848482,0.714810889,0,0,0
ENSMUSG00000030616,222.5446808,111.4490669,14.26609874,32.55658103,9.048416133,166.9968738,18.62369863,3.161697008,2.98E-07,3.49E-06,Sytl2,7,90302252,90410719,+,13941,protein_coding,synaptotagmin-like 2 [Source:MGI Symbol;Acc:MGI:1933366],-,227,116,16,32,8,0.909280798,0.448764526,0.05678999,0.129611684,0.035821747
ENSMUSG00000035513,625.4780015,637.949831,237.1738916,266.5570071,275.9766921,631.7139162,259.9025303,1.282198116,3.01E-07,3.53E-06,Ntng2,2,29194541,29253005,-,3990,protein_coding,netrin G2 [Source:MGI Symbol;Acc:MGI:2159341],-,638,664,266,262,244,8.929227186,8.975313786,3.298788554,3.707801684,3.81739963
ENSMUSG00000005373,358.8165338,263.2503821,715.9798307,961.4365334,912.7589774,311.0334579,863.3917805,-1.472754539,3.05E-07,3.57E-06,Mlxipl,5,135089890,135138382,+,5538,protein_coding,MLX interacting protein-like [Source:MGI Symbol;Acc:MGI:1927999],bHLH,366,274,803,945,807,3.6905766,2.668406984,7.174775755,9.635338109,9.096436241
ENSMUSG00000022099,54.90089042,43.2345518,0.891631171,1.017393157,2.262104033,49.06772111,1.390376121,5.181078925,3.07E-07,3.59E-06,Dmtn,14,70601263,70636048,-,9804,protein_coding,dematin actin binding protein [Source:MGI Symbol;Acc:MGI:99670],-,56,45,1,1,2,0.318970717,0.24755042,0.005047106,0.0057595,0.012734368
ENSMUSG00000021763,56.8616365,54.76376561,1.783262343,4.069572628,0,55.81270106,1.95094499,4.810510052,3.08E-07,3.60E-06,BC067074,13,113293159,113379711,+,8586,protein_coding,cDNA sequence BC067074 [Source:MGI Symbol;Acc:MGI:3040697],-,58,57,2,4,0,0.377227373,0.358045672,0.011526165,0.026306145,0
ENSMUSG00000020205,45.09715998,41.31301616,153.3605615,145.4872215,171.9199065,43.20508807,156.9225632,-1.860325986,3.09E-07,3.61E-06,Phlda1,10,111506286,111508645,+,2205,protein_coding,"pleckstrin homology like domain, family A, member 1 [Source:MGI Symbol;Acc:MGI:1096880]",-,46,43,172,143,152,1.164971572,1.051754355,3.859807015,3.661976436,4.303142128
ENSMUSG00000021214,123.5270034,28.82303453,1.783262343,0,0,76.17501898,0.594420781,6.866177822,3.13E-07,3.65E-06,Akr1c18,13,4132615,4150654,-,1207,protein_coding,"aldo-keto reductase family 1, member C18 [Source:MGI Symbol;Acc:MGI:2145420]",-,126,30,2,0,0,5.829473936,1.340505011,0.08199143,0,0
ENSMUSG00000052920,28.43081825,47.07762307,0,0,0,37.75422066,0,7.669069884,3.14E-07,3.66E-06,Prkg1,19,30567551,31765033,-,7799,protein_coding,"protein kinase, cGMP-dependent, type I [Source:MGI Symbol;Acc:MGI:108174]",-,29,49,0,0,0,0.207646764,0.33885322,0,0,0
ENSMUSG00000034652,110.7821539,85.50833578,14.26609874,12.20871788,3.39315605,98.14524483,9.955990893,3.280371959,3.20E-07,3.73E-06,Cd300a,11,114890041,114904654,+,4738,protein_coding,CD300A molecule [Source:MGI Symbol;Acc:MGI:2443411],-,113,89,16,12,3,1.331832096,1.013093217,0.167097774,0.143012596,0.039525457
ENSMUSG00000030144,18.62708782,70.13605069,0,0,0,44.38156926,0,7.902522249,3.22E-07,3.76E-06,Clec4d,6,123262111,123275265,+,1599,protein_coding,"C-type lectin domain family 4, member d [Source:MGI Symbol;Acc:MGI:1298389]",-,19,73,0,0,0,0.663546293,2.462231333,0,0,0
ENSMUSG00000061080,46.07753303,28.82303453,0,0,0,37.45028378,0,7.657053997,3.26E-07,3.79E-06,Lsamp,16,39984361,42181679,+,17213,protein_coding,limbic system-associated membrane protein [Source:MGI Symbol;Acc:MGI:1261760],-,47,30,0,0,0,0.152478067,0.093998115,0,0,0
ENSMUSG00000046805,2099.959058,1273.978126,0,0,4.524208067,1686.968592,1.508069356,10.17059862,3.30E-07,3.84E-06,Mpeg1,19,12460779,12465284,+,4335,protein_coding,macrophage expressed gene 1 [Source:MGI Symbol;Acc:MGI:1333743],-,2142,1326,0,0,4,27.5928433,16.49714834,0,0,0.057599881
ENSMUSG00000028294,34.31305651,38.43071271,0,0,0,36.37188461,0,7.615117945,3.31E-07,3.85E-06,Cfap206,4,34688559,34730206,-,2484,protein_coding,cilia and flagella associated protein 206 [Source:MGI Symbol;Acc:MGI:1916579],-,35,40,0,0,0,0.786832958,0.86848607,0,0,0
ENSMUSG00000020978,1451.932477,1310.487303,2979.831375,2798.848575,3402.204466,1381.20989,3060.294805,-1.147669439,3.39E-07,3.94E-06,Klhdc2,12,69296681,69310687,+,5438,protein_coding,kelch domain containing 2 [Source:MGI Symbol;Acc:MGI:1916804],-,1481,1364,3342,2751,3008,15.20834462,13.52787633,30.40975914,28.565346,34.52942331
ENSMUSG00000055148,1731.338794,1983.024776,411.9336012,288.9396566,708.0385624,1857.181785,469.6372734,1.984348898,3.39E-07,3.94E-06,Klf2,8,72319033,72321656,+,1847,protein_coding,Kruppel-like factor 2 (lung) [Source:MGI Symbol;Acc:MGI:1342772],zf-C2H2,1766,2064,462,284,626,53.39368483,60.26945367,12.37715467,8.68239513,21.15719721
ENSMUSG00000045128,12038.98097,11861.63948,27115.39556,23777.49547,33092.3199,11950.31022,27995.07031,-1.228112732,3.42E-07,3.97E-06,Rpl18a,8,70894722,70897412,-,1739,protein_coding,ribosomal protein L18A [Source:MGI Symbol;Acc:MGI:1924058],-,12280,12346,30411,23371,29258,394.3345906,382.8962807,865.3202303,758.867258,1050.2574
ENSMUSG00000024493,1338.209204,1153.882149,2786.347411,2746.961524,2535.818621,1246.045676,2689.709185,-1.11019652,3.51E-07,4.07E-06,Lars,18,42202350,42262122,-,3856,protein_coding,leucyl-tRNA synthetase [Source:MGI Symbol;Acc:MGI:1913808],-,1365,1201,3125,2700,2242,19.76795374,16.79811072,40.1013261,39.53801308,36.29520716
ENSMUSG00000008496,435.2856312,612.9698677,147.1191433,177.0264093,197.9341029,524.1277494,174.0265518,1.59234791,3.52E-07,4.08E-06,Pou2f2,7,25087344,25179726,-,8243,protein_coding,"POU domain, class 2, transcription factor 2 [Source:MGI Symbol;Acc:MGI:101897]",Pou,444,638,165,174,175,3.007902538,4.174359383,0.990476971,1.191933566,1.325267187
ENSMUSG00000026832,68.62611302,37.46994489,0,0,1.131052017,53.04802896,0.377017339,7.197536917,3.52E-07,4.08E-06,Cytip,2,58129137,58195532,-,6744,protein_coding,cytohesin 1 interacting protein [Source:MGI Symbol;Acc:MGI:2183535],-,70,39,0,0,1,0.579624278,0.311890037,0,0,0.009256209
ENSMUSG00000030577,92.15506605,29.78380235,1.783262343,0,1.131052017,60.9694342,0.97143812,5.938065633,3.65E-07,4.23E-06,Cd22,7,30865402,30880342,-,5042,protein_coding,CD22 antigen [Source:MGI Symbol;Acc:MGI:88322],-,94,31,2,0,1,1.041096777,0.331599074,0.019627857,0,0.012380776
ENSMUSG00000047730,11.76447652,170.0559037,0,0,1.131052017,90.91019013,0.377017339,7.975108024,3.70E-07,4.29E-06,Fcgbp,7,28071236,28120862,+,10497,protein_coding,Fc fragment of IgG binding protein [Source:MGI Symbol;Acc:MGI:2444336],-,12,177,0,0,1,0.063838421,0.909415865,0,0,0.00594683
ENSMUSG00000024076,37.25417564,34.58764144,0,0,0,35.92090854,0,7.597044175,3.71E-07,4.30E-06,Vit,17,78508064,78627408,+,3227,protein_coding,vitrin [Source:MGI Symbol;Acc:MGI:1921449],-,38,36,0,0,0,0.657583218,0.601669494,0,0,0
ENSMUSG00000030701,40.19529477,74.93988978,1.783262343,4.069572628,3.39315605,57.56759228,3.081997007,4.241645664,3.74E-07,4.32E-06,Plekhb1,7,100642892,100662414,-,3713,protein_coding,"pleckstrin homology domain containing, family B (evectins) member 1 [Source:MGI Symbol;Acc:MGI:1351469]",-,41,78,2,4,3,0.616630493,1.132984871,0.026653288,0.060830746,0.050436739
ENSMUSG00000104376,48.03827911,26.9014989,0,0,0,37.469889,0,7.657775836,3.74E-07,4.32E-06,Gm37516,1,182679939,182681892,+,1954,TEC,"predicted gene, 37516 [Source:MGI Symbol;Acc:MGI:5610744]",-,49,28,0,0,0,1.400353272,0.772837041,0,0,0
ENSMUSG00000083061,2965.628455,1627.540683,6835.24456,6280.367958,9066.512966,2296.584569,7394.041828,-1.686865897,3.77E-07,4.35E-06,Gm12191,11,49678710,49679057,-,348,processed_pseudogene,predicted gene 12191 [Source:MGI Symbol;Acc:MGI:3651293],-,3025,1694,7666,6173,8016,485.4139185,262.535852,1090.022114,1001.624952,1437.90158
ENSMUSG00000048108,57.84200954,51.88146216,2.674893514,0,0,54.86173585,0.891631171,5.813264132,3.78E-07,4.37E-06,Tmem72,6,116679063,116716913,-,17177,protein_coding,transmembrane protein 72 [Source:MGI Symbol;Acc:MGI:2442707],-,59,54,3,0,0,0.191809797,0.169551213,0.008642108,0,0
ENSMUSG00000003970,15326.17178,13451.71022,35639.38955,30399.70753,48062.9244,14388.941,38034.00716,-1.402320611,3.83E-07,4.42E-06,Rpl8,15,76904078,76906314,+,1359,protein_coding,ribosomal protein L8 [Source:MGI Symbol;Acc:MGI:1350927],-,15633,14001,39971,29880,42494,642.3754885,555.640708,1455.362884,1241.507188,1951.905794
ENSMUSG00000051855,113.723273,87.42987141,8.916311715,20.34786314,11.31052017,100.5765722,13.52489834,2.898672235,3.86E-07,4.46E-06,Mest,6,30723547,30748465,+,3945,protein_coding,mesoderm specific transcript [Source:MGI Symbol;Acc:MGI:96968],-,116,91,10,20,10,1.642014816,1.244081529,0.125429223,0.28626687,0.158235414
ENSMUSG00000037649,277.4455712,232.5058119,19.61588577,20.34786314,65.60101697,254.9756915,35.18825529,2.867773831,3.92E-07,4.52E-06,H2-DMa,17,34135182,34139101,+,1641,protein_coding,"histocompatibility 2, class II, locus DMa [Source:MGI Symbol;Acc:MGI:95921]",-,283,242,22,20,58,9.630391536,7.953554148,0.663376126,0.688191836,2.206328165
ENSMUSG00000040728,39.21492173,83.58680014,0,2.034786314,0,61.40086093,0.678262105,6.514181588,3.93E-07,4.53E-06,Esrp1,4,11331933,11386783,-,6305,protein_coding,epithelial splicing regulatory protein 1 [Source:MGI Symbol;Acc:MGI:1917326],-,40,87,0,2,0,0.354275394,0.744198206,0,0.017911543,0
ENSMUSG00000021464,212.7409504,400.64018,83.81333012,36.62615365,40.7178726,306.6905652,53.71911879,2.507546422,3.97E-07,4.57E-06,Ror2,13,53109312,53286124,-,4242,protein_coding,receptor tyrosine kinase-like orphan receptor 2 [Source:MGI Symbol;Acc:MGI:1347521],-,217,417,94,36,36,2.856637674,5.30175736,1.096485587,0.479203453,0.52976411
ENSMUSG00000073680,183.3297591,269.014989,35.66524686,28.4870084,65.60101697,226.172374,43.25109074,2.393108185,3.99E-07,4.60E-06,Tmem88b,4,155781591,155785874,-,3471,protein_coding,transmembrane protein 88B [Source:MGI Symbol;Acc:MGI:2444329],-,187,280,40,28,58,3.008521245,4.350687348,0.570231384,0.455503291,1.043095511
ENSMUSG00000006154,201.9568469,242.1134901,38.34014037,36.62615365,71.25627705,222.0351685,48.74085703,2.194272408,4.03E-07,4.63E-06,Eps8l1,7,4460674,4480487,+,6036,protein_coding,EPS8-like 1 [Source:MGI Symbol;Acc:MGI:1914675],-,206,252,43,36,63,1.905829649,2.251675316,0.352504741,0.336776184,0.651541397
ENSMUSG00000026285,26.47007216,48.03839089,0,0,0,37.25423153,0,7.649862772,4.04E-07,4.65E-06,Pdcd1,1,94038305,94052553,-,1930,protein_coding,programmed cell death 1 [Source:MGI Symbol;Acc:MGI:104879],-,27,50,0,0,0,0.781218546,1.397227589,0,0,0
ENSMUSG00000029769,580.3808415,461.1685525,1127.913432,1265.637087,1339.165588,520.774697,1244.238702,-1.256392055,4.05E-07,4.65E-06,Ccdc136,6,29396309,29426994,+,4334,protein_coding,coiled-coil domain containing 136 [Source:MGI Symbol;Acc:MGI:1918128],-,592,480,1265,1244,1184,7.627792837,5.973196302,14.44266562,16.20763229,17.05349868
ENSMUSG00000032827,2558.773643,6217.128549,986.1440756,1168.984737,503.3181474,4387.951096,886.1489868,2.307649962,4.05E-07,4.65E-06,Ppp1r9a,6,4902917,5165661,+,14531,protein_coding,"protein phosphatase 1, regulatory subunit 9A [Source:MGI Symbol;Acc:MGI:2442401]",-,2610,6471,1106,1149,445,10.03023468,24.01764129,3.766217198,4.464909162,1.911680036
ENSMUSG00000046879,698.0256067,845.4756796,331.6867958,266.5570071,315.5635126,771.7506432,304.6024385,1.340976818,4.07E-07,4.68E-06,Irgm1,11,48861968,48871683,-,5810,protein_coding,immunity-related GTPase family M member 1 [Source:MGI Symbol;Acc:MGI:107567],-,712,880,372,262,279,6.843368889,8.16885142,3.168199678,2.546321639,2.997635114
ENSMUSG00000041707,31.37193738,40.35224834,0,0,0,35.86209286,0,7.594806564,4.08E-07,4.68E-06,Tmem273,14,32785963,32817984,+,1604,protein_coding,transmembrane protein 273 [Source:MGI Symbol;Acc:MGI:1916319],-,32,42,0,0,0,1.114068011,1.412210329,0,0,0
ENSMUSG00000036377,80.39058954,73.97912197,2.674893514,11.19132473,3.39315605,77.18485575,5.753124764,3.751206061,4.15E-07,4.76E-06,C530008M17Rik,5,76656512,76873554,+,12305,protein_coding,RIKEN cDNA C530008M17 gene [Source:MGI Symbol;Acc:MGI:2444817],-,82,77,3,11,3,0.37213312,0.337492063,0.012063835,0.050477655,0.015219148
ENSMUSG00000082676,67.64573998,18.25458854,0,0,0,42.95016426,0,7.85459389,4.17E-07,4.78E-06,Gm11843,4,12131551,12131975,-,425,processed_pseudogene,predicted gene 11843 [Source:MGI Symbol;Acc:MGI:3651166],-,69,19,0,0,0,9.06621994,2.41112168,0,0,0
ENSMUSG00000037795,1518.597844,1365.251069,575.1021056,637.9055095,424.1445062,1441.924456,545.7173738,1.401129843,4.20E-07,4.81E-06,N4bp2,5,65763521,65830108,+,14946,protein_coding,NEDD4 binding protein 2 [Source:MGI Symbol;Acc:MGI:2684414],-,1549,1421,645,627,375,5.787520331,5.127711201,2.135406079,2.368812383,1.566235222
ENSMUSG00000000673,116.6643921,197.9181705,26.74893514,35.6087605,33.9315605,157.2912813,32.09641871,2.296289543,4.20E-07,4.81E-06,Haao,17,83831356,83846790,-,1222,protein_coding,"3-hydroxyanthranilate 3,4-dioxygenase [Source:MGI Symbol;Acc:MGI:1349444]",-,119,206,30,35,30,5.438033083,9.09181252,1.214774836,1.617278973,1.532500925
ENSMUSG00000022391,2822.493991,2694.953729,5794.710983,5333.174929,6344.070761,2758.72386,5823.985558,-1.077976368,4.20E-07,4.81E-06,Rangap1,15,81704248,81745530,-,4863,protein_coding,RAN GTPase activating protein 1 [Source:MGI Symbol;Acc:MGI:103071],-,2879,2805,6499,5242,5609,33.06004841,31.10878527,66.12839855,60.86685311,71.99989563
ENSMUSG00000068854,384.3062329,552.4414952,95.40453535,88.51320466,168.5267505,468.3738641,117.4814968,1.998468011,4.22E-07,4.83E-06,Hist2h2be,3,96221119,96223738,+,2620,protein_coding,"histone cluster 2, H2be [Source:MGI Symbol;Acc:MGI:2448415]",-,392,575,107,87,149,8.355084866,11.83643754,2.020822759,1.875020685,3.55005984
