gene_id,KO_3D1,KO_3D2,KO_3D3,WT_3D1,WT_3D2,WT_3D3,KO_3D,WT_3D,log2FoldChange,pvalue,padj,gene_name,gene_chr,gene_start,gene_end,gene_strand,gene_length,gene_biotype,gene_description,tf_family,KO_3D1_count,KO_3D2_count,KO_3D3_count,WT_3D1_count,WT_3D2_count,WT_3D3_count,KO_3D1_fpkm,KO_3D2_fpkm,KO_3D3_fpkm,WT_3D1_fpkm,WT_3D2_fpkm,WT_3D3_fpkm
ENSMUSG00000049313,2309.209872,2464.80772,1251.544975,757.7157324,637.7831546,415.7952426,2008.520856,603.7647098,1.734243969,1.27E-08,6.34E-07,Sorl1,9,41964720,42124297,-,11321,protein_coding,"sortilin-related receptor, LDLR class A repeats-containing [Source:MGI Symbol;Acc:MGI:1202296]",-,2748,2564,1199,760,576,408,12.01095877,12.78855078,6.611272974,3.946332743,3.298948486,2.147794515
ENSMUSG00000004446,244.5342332,289.3553524,292.2707197,124.6242981,94.11730579,81.52847893,275.3867685,100.0900276,1.458406127,1.28E-08,6.37E-07,Bid,6,120891930,120916853,-,3550,protein_coding,BH3 interacting domain death agonist [Source:MGI Symbol;Acc:MGI:108093],-,291,301,280,125,85,80,4.056116067,4.787692447,4.923572924,2.069886628,1.552488578,1.343009208
ENSMUSG00000043671,532.7653053,604.6661684,446.7566716,204.3838489,239.168683,239.4899069,528.0627151,227.6808129,1.214501065,1.44E-08,7.13E-07,Dpy19l3,7,35685165,35754454,-,11367,protein_coding,dpy-19-like 3 (C. elegans) [Source:MGI Symbol;Acc:MGI:2443952],-,634,629,428,205,216,235,2.759873242,3.124588912,2.350436948,1.060163627,1.23209936,1.232081279
ENSMUSG00000037386,143.6953741,157.655408,86.63739192,28.91283716,29.89608537,36.68781552,129.3293913,31.83224602,2.02391646,1.51E-08,7.46E-07,Rims2,15,39198261,39684372,+,10389,protein_coding,regulating synaptic membrane exocytosis 2 [Source:MGI Symbol;Acc:MGI:2152972],-,171,164,83,29,27,36,0.814456891,0.89137039,0.498717999,0.164092658,0.168510846,0.206512389
ENSMUSG00000070644,98.31788757,200.9145138,552.1828955,14.95491577,29.89608537,49.93619335,283.805099,31.5957315,3.166283731,1.69E-08,8.22E-07,Etnk2,1,133363572,133380336,+,4566,protein_coding,ethanolamine kinase 2 [Source:MGI Symbol;Acc:MGI:2443760],-,117,209,529,15,27,49,1.267931211,2.584630594,7.232200561,0.193116886,0.383411997,0.639554456
ENSMUSG00000000303,223.5261376,261.477262,185.8006718,74.77457885,58.68490832,25.47764967,223.6013571,52.97904561,2.077782939,1.70E-08,8.27E-07,Cdh1,8,106603351,106670246,+,4574,protein_coding,cadherin 1 [Source:MGI Symbol;Acc:MGI:88354],-,266,272,178,75,53,25,2.877605232,3.357846551,2.429263017,0.96389561,0.751307199,0.325732584
ENSMUSG00000039457,126.0485738,88.44083862,66.80473594,23.92786523,16.60893632,14.26748381,93.76471613,18.26809512,2.360343298,2.01E-08,9.56E-07,Ppl,16,5086291,5132421,-,6893,protein_coding,periplakin [Source:MGI Symbol;Acc:MGI:1194898],-,150,92,64,24,15,14,1.07678431,0.753646438,0.579592013,0.204676444,0.141097988,0.121042285
ENSMUSG00000032418,9174.655526,9403.568298,14184.52432,5074.701418,4422.40611,4528.907005,10920.91605,4675.338178,1.223874686,2.18E-08,1.03E-06,Me1,9,86581371,86695953,-,3848,protein_coding,"malic enzyme 1, NADP(+)-dependent, cytosolic [Source:MGI Symbol;Acc:MGI:97043]",-,10918,9782,13589,5090,3994,4444,140.3956864,143.5425632,220.4464613,77.75845412,67.29934512,68.82660429
ENSMUSG00000000530,163.863146,178.8043042,293.3145437,24.92485962,59.79217074,59.10814723,211.993998,47.94172586,2.146126626,2.31E-08,1.08E-06,Acvrl1,15,101128522,101145336,+,4265,protein_coding,"activin A receptor, type II-like 1 [Source:MGI Symbol;Acc:MGI:1338946]",-,195,186,281,25,54,58,2.262357918,2.462532724,4.112803693,0.344576672,0.820942171,0.810450164
ENSMUSG00000115936,22.68874329,15.38101541,91.85651192,0,0,0,43.30875687,0,7.818690785,2.41E-08,1.12E-06,4833415N18Rik,16,11778429,11781500,+,1168,lincRNA,RIKEN cDNA 4833415N18 gene [Source:MGI Symbol;Acc:MGI:1921011],-,27,16,88,0,0,0,1.143843634,0.773508769,4.703168363,0,0,0
ENSMUSG00000033060,61.34363926,79.78901745,39.66531196,10.96693823,3.321787263,2.038211973,60.26598956,5.442312489,3.456775362,2.75E-08,1.27E-06,Lmo7,14,101729957,101934710,+,11951,protein_coding,LIM domain only 7 [Source:MGI Symbol;Acc:MGI:1353586],-,73,83,38,11,3,2,0.302248637,0.392158784,0.198486076,0.054106985,0.016276269,0.009973397
ENSMUSG00000066721,71.42752516,86.51821169,115.8644639,18.94289331,17.71619874,24.45854368,91.27006692,20.37254524,2.158850179,2.81E-08,1.29E-06,Zfp575,7,24583838,24587641,-,2741,protein_coding,zinc finger protein 575 [Source:MGI Symbol;Acc:MGI:2141921],zf-C2H2,85,90,111,19,16,24,1.534460199,1.854050571,2.527927647,0.407482971,0.378485101,0.521818609
ENSMUSG00000027555,376.4650738,342.2275929,270.3504158,144.5641858,108.5117173,135.5410962,329.6810275,129.5389998,1.347472489,4.05E-08,1.82E-06,Car13,3,14641727,14663002,+,2299,protein_coding,carbonic anhydrase 13 [Source:MGI Symbol;Acc:MGI:1931322],-,448,356,259,145,98,133,9.642391945,8.743778119,7.032528312,3.70760902,2.763916671,3.447704423
ENSMUSG00000021699,40.33554362,42.29779238,12.52588799,0,0,0,31.71974133,0,7.376820742,6.53E-08,2.86E-06,Pde4d,13,108449948,109953461,+,12006,protein_coding,"phosphodiesterase 4D, cAMP specific [Source:MGI Symbol;Acc:MGI:99555]",-,48,44,12,0,0,0,0.197828399,0.206939044,0.062392675,0,0,0
ENSMUSG00000030717,863.8528925,880.5631324,1028.166639,492.515226,377.5764856,459.6168,924.1942213,443.2361705,1.059204925,7.40E-08,3.19E-06,Nupr1,7,126623249,126630861,-,2514,protein_coding,nuclear protein transcription regulator 1 [Source:MGI Symbol;Acc:MGI:1891834],-,1028,916,985,494,341,451,20.23361953,20.57397947,24.45804015,11.55118594,8.794819824,10.69125344
ENSMUSG00000020427,2026.861067,1689.989068,1318.349711,790.616547,512.662501,359.7444133,1678.399949,554.3411538,1.598217998,7.40E-08,3.19E-06,Igfbp3,11,7206086,7213923,-,3130,protein_coding,insulin-like growth factor binding protein 3 [Source:MGI Symbol;Acc:MGI:96438],-,2412,1758,1263,793,463,353,38.13104469,31.71484805,25.18892942,14.8933964,9.591234171,6.721214013
ENSMUSG00000039904,36.13392449,19.22626927,28.18324798,0,0,0,27.84781391,0,7.18752405,7.57E-08,3.23E-06,Gpr37,6,25665878,25690729,-,6068,protein_coding,G protein-coupled receptor 37 [Source:MGI Symbol;Acc:MGI:1313297],-,43,20,27,0,0,0,0.350645784,0.186111207,0.277759479,0,0,0
ENSMUSG00000092035,1043.682191,921.8996113,950.9236632,547.3499172,376.4692232,400.5086528,972.1684885,441.4425977,1.138546445,7.84E-08,3.33E-06,Peg10,6,4747306,4760517,+,6667,protein_coding,paternally expressed 10 [Source:MGI Symbol;Acc:MGI:2157785],-,1242,959,911,549,340,393,9.218003713,8.122248149,8.529795483,4.840684619,3.306635339,3.51301053
ENSMUSG00000032715,2895.755902,3727.012297,3487.415981,1762.686072,1134.943982,879.4884665,3370.061393,1259.039507,1.420264732,9.77E-08,4.05E-06,Trib3,2,152337422,152344032,-,2125,protein_coding,tribbles pseudokinase 3 [Source:MGI Symbol;Acc:MGI:1345675],-,3446,3877,3341,1768,1025,863,80.24206134,103.0208119,98.14501319,48.90893717,31.27539274,24.20300094
ENSMUSG00000084897,355.4569782,343.1889064,252.6054078,119.6393262,59.79217074,121.2736124,317.0837641,100.2350364,1.659615921,9.91E-08,4.10E-06,Gm14226,2,155018266,155027104,+,3243,protein_coding,predicted gene 14226 [Source:MGI Symbol;Acc:MGI:3649244],-,423,357,242,120,54,119,6.454151518,6.215976576,4.658210541,2.175200009,1.079654134,2.186841813
ENSMUSG00000040147,52.940401,58.64012126,66.80473594,10.96693823,0,1.019105987,59.46175273,3.995348073,3.865416026,1.04E-07,4.27E-06,Maob,X,16709282,16817366,-,2789,protein_coding,monoamine oxidase B [Source:MGI Symbol;Acc:MGI:96916],-,63,61,64,11,0,1,1.117732228,1.23500701,1.432458854,0.231851052,0,0.021368244
ENSMUSG00000117003,39.49521979,48.06567316,49.05972796,5.981966308,5.536312106,7.133741907,45.54020697,6.217340107,2.868708286,1.11E-07,4.52E-06,CT010496.1,17,66449854,66452599,+,2746,bidirectional_promoter_lncRNA,novel transcript,-,47,50,47,6,5,7,0.846921315,1.028152588,1.068434791,0.128444531,0.118061232,0.151919969
ENSMUSG00000052852,2394.922902,2581.126649,3170.093485,1245.245986,1323.178593,1495.028482,2715.381012,1354.484354,1.003213058,1.16E-07,4.72E-06,Reep1,6,71707561,71810710,+,4112,protein_coding,receptor accessory protein 1 [Source:MGI Symbol;Acc:MGI:1098827],-,2850,2685,3037,1249,1195,1467,34.29552789,36.87052196,46.10440084,17.85559108,18.84311247,21.26152269
ENSMUSG00000032590,618.4783355,639.2734531,893.5133432,361.9089616,263.5284562,267.0057685,717.0883773,297.4810621,1.268189935,1.48E-07,5.80E-06,Apeh,9,108085413,108094606,-,5651,protein_coding,acylpeptide hydrolase [Source:MGI Symbol;Acc:MGI:88041],-,736,665,856,363,238,262,6.444633805,6.644838649,9.455819073,3.776123736,2.730797463,2.763079243
ENSMUSG00000027298,348.7343876,341.2662795,447.8004956,139.5792139,124.0133912,189.5537135,379.2670542,151.0487728,1.326567457,1.57E-07,6.10E-06,Tyro3,2,119797733,119818104,+,6198,protein_coding,TYRO3 protein tyrosine kinase 3 [Source:MGI Symbol;Acc:MGI:104294],-,415,355,429,140,112,186,3.313158881,3.234185182,4.32072292,1.327826595,1.171667252,1.78845793
ENSMUSG00000041476,164.7034698,181.6882446,436.3184316,26.91884839,34.32513505,80.50937295,260.903382,47.2511188,2.46300324,1.70E-07,6.53E-06,Smpx,X,157698910,157752591,+,2275,protein_coding,"small muscle protein, X-linked [Source:MGI Symbol;Acc:MGI:1913356]",-,196,189,418,27,31,79,4.263049823,4.691033182,11.46952883,0.697665524,0.883523558,2.069488639
ENSMUSG00000033597,963.0111039,1233.365173,478.0713916,313.0562368,291.2100168,186.4963956,891.4825563,263.5875497,1.758344707,2.60E-07,9.67E-06,Caskin1,17,24488783,24508905,+,6172,protein_coding,CASK interacting protein 1 [Source:MGI Symbol;Acc:MGI:2442952],-,1146,1283,458,314,263,183,9.187649909,11.73785772,4.632231516,2.990670933,2.762915941,1.767024327
ENSMUSG00000052373,72.26784899,72.09850975,127.3465279,9.969943847,24.35977326,20.38211973,90.57096221,18.23727895,2.315818931,2.67E-07,9.93E-06,Mpp3,11,101999652,102028461,-,9385,protein_coding,"membrane protein, palmitoylated 3 (MAGUK p55 subfamily member 3) [Source:MGI Symbol;Acc:MGI:1328354]",-,86,75,122,10,22,20,0.453429647,0.45124779,0.811477066,0.062636953,0.15199393,0.127002735
ENSMUSG00000017400,305.0375486,313.388189,387.2587037,87.73550585,102.9754052,167.1333818,335.2281471,119.2814309,1.489796712,2.73E-07,1.01E-05,Stac2,11,98036623,98053462,-,3139,protein_coding,SH3 and cysteine rich domain 2 [Source:MGI Symbol;Acc:MGI:2144518],-,363,326,371,88,93,164,5.722173837,5.864275786,7.377908934,1.647996388,1.921009329,3.113650688
ENSMUSG00000028982,283.1891292,298.0071736,315.2348477,156.5281184,102.9754052,113.1207645,298.8103835,124.208096,1.264314741,2.90E-07,1.06E-05,Slc25a33,4,149744036,149774277,-,1887,protein_coding,"solute carrier family 25, member 33 [Source:MGI Symbol;Acc:MGI:1917806]",-,337,310,302,157,93,111,8.836977286,9.276366427,9.990465842,4.890943561,3.195574077,3.505649035
ENSMUSG00000045019,42.8565151,46.14304624,268.2627678,0,0,0,119.087443,0,9.281352431,3.16E-07,1.14E-05,Acer1,17,56953490,56982126,-,2429,protein_coding,alkaline ceramidase 1 [Source:MGI Symbol;Acc:MGI:2181962],-,51,48,257,0,0,0,1.038935053,1.11583974,6.604748805,0,0,0
ENSMUSG00000021094,897.4658456,969.003971,1645.066623,467.5903664,475.0155787,455.540376,1170.512146,466.0487737,1.328092498,3.26E-07,1.17E-05,Dhrs7,12,72650353,72664909,-,3541,protein_coding,dehydrogenase/reductase (SDR family) member 7 [Source:MGI Symbol;Acc:MGI:1913625],-,1068,1008,1576,469,429,447,14.92420012,16.07395348,27.78311796,7.785953667,7.855416316,7.52313669
ENSMUSG00000001656,36.13392449,29.80071736,45.92825596,1.993988769,0,5.095529933,37.2876326,2.363172901,3.953085133,3.37E-07,1.21E-05,Hoxc11,15,102954427,102957708,+,2021,protein_coding,homeobox C11 [Source:MGI Symbol;Acc:MGI:96193],Homeobox,43,31,44,2,0,5,1.052804858,0.866130799,1.359055084,0.058173954,0,0.147441944
ENSMUSG00000032076,42.01619127,78.82770399,30.27089597,5.981966308,4.429049684,7.133741907,50.37159708,5.848252633,3.102091759,3.52E-07,1.26E-05,Cadm1,9,47530173,47857637,+,10440,protein_coding,cell adhesion molecule 1 [Source:MGI Symbol;Acc:MGI:1889272],-,50,82,29,6,4,7,0.236981936,0.443507997,0.173399642,0.033784356,0.024842616,0.039959026
ENSMUSG00000062526,35.29360067,58.64012126,56.36649595,9.969943847,5.536312106,7.133741907,50.10007263,7.546665953,2.720632648,3.61E-07,1.29E-05,Mppe1,18,67225530,67245830,-,2007,protein_coding,metallophosphoesterase 1 [Source:MGI Symbol;Acc:MGI:2661311],-,42,61,54,10,5,7,1.035494165,1.716210538,1.679566036,0.292898756,0.161532708,0.207858612
ENSMUSG00000027890,190.7535084,180.7269311,252.6054078,86.73851147,85.25920643,62.16546519,208.0286157,78.05439436,1.413558414,3.95E-07,1.40E-05,Gstm4,3,108040408,108044894,-,1707,protein_coding,"glutathione S-transferase, mu 4 [Source:MGI Symbol;Acc:MGI:95862]",-,227,188,242,87,77,61,6.580184549,6.218883626,8.849781361,2.996060856,2.924792397,2.129676655
ENSMUSG00000020734,125.20825,103.821854,155.5297759,50.84671362,31.00334779,36.68781552,128.1866266,39.51262564,1.693443542,4.77E-07,1.66E-05,Grin2c,11,115249169,115267243,-,5037,protein_coding,"glutamate receptor, ionotropic, NMDA2C (epsilon 3) [Source:MGI Symbol;Acc:MGI:95822]",-,149,108,149,51,28,36,1.463726904,1.210709378,1.846566762,0.595200276,0.360432481,0.42593949
ENSMUSG00000079499,172.2663842,225.9086639,184.7568478,54.83469116,62.00669558,91.7195388,194.310632,69.52030851,1.481958243,5.20E-07,1.80E-05,6530402F18Rik,2,29245107,29253006,-,5511,processed_transcript,RIKEN cDNA 6530402F18 gene [Source:MGI Symbol;Acc:MGI:1923470],-,205,235,177,55,56,90,1.840641409,2.407828513,2.004903859,0.586674454,0.658863512,0.9732613
ENSMUSG00000034570,409.237703,561.4070626,487.4658076,235.2906748,228.0960587,236.4325889,486.0368577,233.2731075,1.058287898,5.30E-07,1.82E-05,Inpp5j,11,3494375,3504821,-,5092,protein_coding,inositol polyphosphate 5-phosphatase J [Source:MGI Symbol;Acc:MGI:2158663],-,487,584,467,236,206,232,4.732452943,6.476085202,5.725048656,2.724510632,2.623110986,2.715294539
ENSMUSG00000031214,242.0132617,259.5546351,164.9241919,96.70845531,71.97205737,79.49026696,222.1640296,82.72359322,1.425122372,5.48E-07,1.87E-05,Ophn1,X,98554277,98891025,-,13100,protein_coding,oligophrenin 1 [Source:MGI Symbol;Acc:MGI:2151070],-,288,270,158,97,65,78,1.087844775,1.163805942,0.752898597,0.435276617,0.321721365,0.354846612
ENSMUSG00000019851,122.6872785,102.8605406,130.4779999,48.85272485,32.11061021,24.45854368,118.675273,35.14062625,1.753361692,5.73E-07,1.94E-05,Perp,10,18845020,18857073,+,1952,protein_coding,"PERP, TP53 apoptosis effector [Source:MGI Symbol;Acc:MGI:1929938]",-,146,107,125,49,29,24,3.700997404,3.095223871,3.997430264,1.475642537,0.963287724,0.732738118
ENSMUSG00000035390,101.6791829,105.744481,98.11945591,16.94890454,38.75418474,29.55407361,101.8477066,28.4190543,1.847789476,6.16E-07,2.06E-05,Brsk1,7,4690604,4715997,+,4100,protein_coding,BR serine/threonine kinase 1 [Source:MGI Symbol;Acc:MGI:2685946],-,121,110,94,17,35,29,1.460317372,1.514945224,1.431181433,0.243741772,0.553505612,0.421532921
ENSMUSG00000063765,88.23400167,116.3189291,88.72503992,29.90983154,27.68156053,33.63049756,97.75932355,30.40729654,1.683266588,6.36E-07,2.12E-05,Chadl,15,81678296,81697287,-,5257,protein_coding,chondroadherin-like [Source:MGI Symbol;Acc:MGI:3036284],-,105,121,85,30,25,33,0.988318808,1.299677184,1.009326429,0.335465742,0.308347103,0.374104833
ENSMUSG00000040658,442.850656,392.215893,872.6368632,204.3838489,186.0200867,188.5346075,569.2344707,192.9795144,1.559556156,6.78E-07,2.24E-05,Dnph1,17,46496711,46499624,+,1190,protein_coding,2'-deoxynucleoside 5'-phosphate N-hydrolase 1 [Source:MGI Symbol;Acc:MGI:3039376],-,527,408,836,205,168,185,21.91338111,19.35981948,43.85408081,10.12678987,9.153773484,9.264929593
ENSMUSG00000001334,41.17586745,46.14304624,157.6174239,2.990983154,15.5016739,4.076423947,81.64544585,7.523026999,3.453816774,6.79E-07,2.24E-05,Fndc5,4,129136999,129144593,+,2763,protein_coding,fibronectin type III domain containing 5 [Source:MGI Symbol;Acc:MGI:1917614],-,49,48,151,3,14,4,0.8775279,0.980953575,3.411510866,0.063827123,0.328537533,0.086277284
ENSMUSG00000068735,436.9683892,427.7844912,497.9040476,156.5281184,193.7709237,249.6809667,454.218976,199.9933363,1.183218953,6.86E-07,2.26E-05,Trp53i11,2,93187548,93201759,+,3690,protein_coding,transformation related protein 53 inducible protein 11 [Source:MGI Symbol;Acc:MGI:2670995],-,520,445,477,157,175,245,6.973048975,6.809602268,8.069427227,2.501141057,3.075031178,3.95691822
ENSMUSG00000053886,1023.514419,1239.133054,2008.317374,394.8097763,494.9463022,658.3424674,1423.654949,516.0328487,1.463717714,6.91E-07,2.27E-05,Sh2d4a,8,68276567,68347699,+,2723,protein_coding,SH2 domain containing 4A [Source:MGI Symbol;Acc:MGI:1919531],-,1218,1289,1924,396,447,646,22.13325996,26.7296565,44.10706126,8.548943437,10.64382493,14.13846409
ENSMUSG00000010461,21.00809564,19.22626927,21.92030398,0,0,0,20.71822296,0,6.75866379,7.05E-07,2.30E-05,Eya4,10,23102963,23350786,-,9419,protein_coding,EYA transcriptional coactivator and phosphatase 4 [Source:MGI Symbol;Acc:MGI:1337104],-,25,20,21,0,0,0,0.131335143,0.119898376,0.13917627,0,0,0
ENSMUSG00000053799,1040.320896,965.1587171,744.2465113,465.5963776,467.2647417,348.5342474,916.5753748,427.1317889,1.102240437,7.65E-07,2.47E-05,Exoc6,19,37550418,37683245,+,2729,protein_coding,exocyst complex component 6 [Source:MGI Symbol;Acc:MGI:1351611],-,1238,1004,713,467,422,342,22.44723468,20.77391159,16.30935142,10.05954283,10.02643993,7.468612492
ENSMUSG00000049538,13.44518121,16.34232888,38.62148797,0,0,0,22.80299935,0,6.891982428,8.69E-07,2.78E-05,Adamts16,13,70727802,70841811,-,6836,protein_coding,"a disintegrin-like and metallopeptidase (reprolysin type) with thrombospondin type 1 motif, 16 [Source:MGI Symbol;Acc:MGI:2429637]",-,16,17,37,0,0,0,0.115814695,0.14042194,0.337870572,0,0,0
ENSMUSG00000055761,29.41133389,29.80071736,32.35854397,0,0,1.019105987,30.52353174,0.339701996,6.355468205,1.08E-06,3.36E-05,Nkain3,4,20118874,20778866,-,6942,protein_coding,Na+/K+ transporting ATPase interacting 3 [Source:MGI Symbol;Acc:MGI:2444830],-,35,31,31,0,0,1,0.24947623,0.252153608,0.278758283,0,0,0.008584851
ENSMUSG00000038742,772.2575956,943.0485075,564.7087835,375.866883,205.9508103,145.7321561,760.0049622,242.5166165,1.647512082,1.40E-06,4.30E-05,Angptl6,9,20873808,20879727,-,1582,protein_coding,angiopoietin-like 6 [Source:MGI Symbol;Acc:MGI:1917976],-,919,981,541,377,186,143,28.74450077,35.01471776,21.34722769,14.00876242,7.623322734,5.386999244
ENSMUSG00000044117,58.82266778,62.48537511,87.68121592,13.95792139,13.28714905,22.42033171,69.66308627,16.55513405,2.068044379,1.41E-06,4.32E-05,2900011O08Rik,16,13986604,14101500,+,2395,protein_coding,RIKEN cDNA 2900011O08 gene [Source:MGI Symbol;Acc:MGI:1914504],-,70,65,84,14,12,22,1.446232978,1.532483971,2.189396728,0.343627108,0.324872963,0.547437469
ENSMUSG00000024866,214.2825755,204.7597677,307.9280797,111.6633711,94.11730579,85.60490288,242.3234743,97.12852659,1.317017354,1.47E-06,4.47E-05,Acy3,19,3986661,3990007,+,1505,protein_coding,aspartoacylase (aminoacylase) 3 [Source:MGI Symbol;Acc:MGI:1918920],-,255,213,295,112,85,84,8.383964264,7.991553391,12.23590827,4.374681321,3.662016247,3.326290247
ENSMUSG00000013415,947.0449513,839.2266534,517.7367035,317.0442143,318.8915773,346.4960355,768.0027694,327.4772757,1.2304152,1.48E-06,4.48E-05,Igf2bp1,11,95957163,96005940,-,9682,protein_coding,insulin-like growth factor 2 mRNA binding protein 1 [Source:MGI Symbol;Acc:MGI:1890357],-,1127,873,496,318,288,340,5.759762497,5.091400574,3.197917787,1.930753989,1.928702531,2.092816714
ENSMUSG00000035357,27.73068624,15.38101541,15.65735999,0,0,0,19.58968721,0,6.681956946,1.59E-06,4.80E-05,Pdzrn3,6,101149609,101377897,-,7256,protein_coding,PDZ domain containing RING finger 3 [Source:MGI Symbol;Acc:MGI:1933157],-,33,16,15,0,0,0,0.225041391,0.124511886,0.12904604,0,0,0
ENSMUSG00000021221,63.02428691,72.09850975,98.11945591,20.93688208,19.93072358,23.43943769,77.74741752,21.43568112,1.854726325,1.69E-06,5.10E-05,Dpf3,12,83213745,83487716,-,4225,protein_coding,"D4, zinc and double PHD fingers, family 3 [Source:MGI Symbol;Acc:MGI:1917377]",-,75,75,94,21,18,23,0.87837565,1.002357518,1.388838787,0.292184707,0.276238135,0.324428112
ENSMUSG00000033083,1140.319431,1373.716939,937.3539512,525.4160407,542.5585863,637.9603477,1150.46344,568.6449916,1.016739454,1.71E-06,5.12E-05,Tbc1d4,14,101442360,101609191,-,7676,protein_coding,"TBC1 domain family, member 4 [Source:MGI Symbol;Acc:MGI:2429660]",-,1357,1429,898,527,490,626,8.747634316,10.5120003,7.302844732,4.035901406,4.139033629,4.860228899
ENSMUSG00000043289,31.09198154,28.8394039,26.09559998,0,0,1.019105987,28.67566181,0.339701996,6.267148238,1.74E-06,5.21E-05,Mei4,9,81863670,82206007,+,4121,protein_coding,meiotic double-stranded break formation protein 4 [Source:MGI Symbol;Acc:MGI:1922283],-,37,30,25,0,0,1,0.444267811,0.411061443,0.378693709,0,0,0.014461547
ENSMUSG00000033578,22.68874329,9.613134633,29.22707197,0,0,0,20.50964996,0,6.743148148,1.77E-06,5.26E-05,Tmem35a,X,134295225,134305969,+,1918,protein_coding,transmembrane protein 35A [Source:MGI Symbol;Acc:MGI:1914814],-,27,10,28,0,0,0,0.696563798,0.294401148,0.911297387,0,0,0
ENSMUSG00000056829,21.00809564,9.613134633,31.31471997,0,0,0,20.64531675,0,6.751760161,1.81E-06,5.35E-05,Foxb2,19,16872316,16873830,-,1515,protein_coding,forkhead box B2 [Source:MGI Symbol;Acc:MGI:1347468],Fork,25,10,30,0,0,0,0.81653182,0.372713796,1.236116258,0,0,0
ENSMUSG00000018387,68.90655368,61.52406165,66.80473594,17.94589892,15.5016739,20.38211973,65.74511709,17.94323085,1.87145314,1.92E-06,5.66E-05,Shroom1,11,53457205,53467766,+,4600,protein_coding,shroom family member 1 [Source:MGI Symbol;Acc:MGI:1919024],-,82,64,64,18,14,20,0.882067374,0.785615863,0.868506031,0.230027401,0.197336783,0.25911319
ENSMUSG00000040434,115.1243641,135.5451983,191.0197918,34.89480346,59.79217074,50.95529933,147.2297847,48.54742451,1.601305359,2.44E-06,7.11E-05,Large2,2,92365046,92374869,-,5837,protein_coding,LARGE xylosyl- and glucuronyltransferase 2 [Source:MGI Symbol;Acc:MGI:2443769],-,137,141,183,35,54,50,1.161386068,1.364009896,1.957095836,0.352487118,0.599848956,0.510502258
ENSMUSG00000032358,16.80647651,26.91677697,12.52588799,0,0,0,18.74971382,0,6.61564808,2.47E-06,7.19E-05,Fam83b,9,76490054,76567116,-,3879,protein_coding,"family with sequence similarity 83, member B [Source:MGI Symbol;Acc:MGI:2685362]",-,20,28,12,0,0,0,0.255126725,0.407592659,0.19311329,0,0,0
ENSMUSG00000031647,36.97424832,30.76203082,19.83265598,0,1.107262421,2.038211973,29.18964504,1.048491465,4.81312077,2.53E-06,7.34E-05,Mfap3l,8,60632827,60676729,+,6837,protein_coding,microfibrillar-associated protein 3-like [Source:MGI Symbol;Acc:MGI:1918556],-,44,32,19,0,1,2,0.318443827,0.264284991,0.173475728,0,0.009483579,0.017433387
ENSMUSG00000024030,78.99043959,70.17588282,66.80473594,22.93087085,23.25251084,17.32480177,71.99035278,21.16939449,1.768475482,2.79E-06,8.03E-05,Abcg1,17,31057698,31115777,+,4066,protein_coding,ATP binding cassette subfamily G member 1 [Source:MGI Symbol;Acc:MGI:107704],-,94,73,64,23,21,17,1.143947826,1.013779693,0.982569539,0.332525811,0.334880424,0.249171808
ENSMUSG00000017754,315.1214345,330.6918314,200.4142078,111.6633711,122.9061287,62.16546519,282.0758246,98.911655,1.513888165,3.14E-06,8.98E-05,Pltp,2,164839518,164857711,-,2562,protein_coding,phospholipid transfer protein [Source:MGI Symbol;Acc:MGI:103151],-,375,344,192,112,111,61,7.242656368,7.581714369,4.678135532,2.569826459,2.809193756,1.418953181
ENSMUSG00000039063,100.8388591,97.09265979,106.4700479,43.86775293,33.21787263,28.53496763,101.4671889,35.2068644,1.525117728,3.26E-06,9.28E-05,Echdc3,2,6188465,6213033,-,2685,protein_coding,enoyl Coenzyme A hydratase domain containing 3 [Source:MGI Symbol;Acc:MGI:1915106],-,120,101,102,44,30,28,2.21147836,2.1240522,2.371409625,0.963326008,0.724460657,0.621485639
ENSMUSG00000009092,104.2001544,144.1970195,151.3544799,26.91884839,38.75418474,59.10814723,133.2505512,41.59372678,1.678329744,3.58E-06,0.000101237,Derl3,10,75893413,75895941,+,1993,protein_coding,"Der1-like domain family, member 3 [Source:MGI Symbol;Acc:MGI:1917627]",-,124,150,145,27,35,58,3.078648625,4.249834934,4.54162634,0.79638187,1.138671856,1.734355218
ENSMUSG00000049916,121.0066309,107.6671079,211.8962718,35.89179785,48.71954653,52.99351131,146.8566702,45.86828523,1.677704645,3.69E-06,0.000104017,2610318N02Rik,16,17113398,17125167,-,2277,protein_coding,RIKEN cDNA 2610318N02 gene [Source:MGI Symbol;Acc:MGI:1917708],-,144,112,203,36,44,52,3.129285584,2.777429819,5.565237512,0.92940364,1.252931958,1.360998571
ENSMUSG00000021061,2686.51527,2508.066826,1401.855631,1031.889188,936.7440083,592.1005783,2198.812575,853.5779249,1.365362066,3.97E-06,0.000111341,Sptb,12,76580488,76710547,-,12147,protein_coding,"spectrin beta, erythrocytic [Source:MGI Symbol;Acc:MGI:98387]",-,3197,2609,1343,1035,846,581,13.02324896,12.12811062,6.901725427,5.008829139,4.515846514,2.850522394
